0,0.08676305,0.08414902,0.07880799,0.07133864,0.06252663,0.053384375,0.04522301,0.03964134,0.038012195,0.04041607,0.045576256,0.052069936,0.059023067,0.06605327,0.07302821,0.07985637,0.08634317,0.09211844,0.09663231,0.09920292,0.09909421,0.095604755,0.088158846,0.07640437,0.06036225,0.040905084,0.023155203,0.029594736,0.056988273,0.08938707,0.122948274,0.15573797,0.1861588,0.21278368,0.23438613,0.25001,0.25904346,0.26128453,0.25699237,0.24691975,0.23232152,0.21492675,0.19684182,0.18031576,0.16728343,0.15872695,0.15421622,0.15210155,0.1503113,0.1472071,0.14213902,0.13572422,0.12991172,0.1276136,0.13146953,0.14212872,0.15772696,0.17500804,0.19060746,0.20167978,0.20609805,0.20253484,0.19056416,0.17087486,0.14578912,0.12057037,0.10563237,0.113246664,0.1429408,0.18386167,0.2272806,0.26790804,0.30233777,0.32827228,0.3442501,0.34955058,0.34414303,0.32863182,0.3041794,0.272405,0.23526289,0.1949095,0.15357415,0.113460965,0.07675854,0.04608644,0.026932092,0.027640907,0.03767411,0.04587472,0.050029587,0.050325524,0.04761166,0.042957403,0.037452985,0.032077584,0.027603049,0.024533134,0.02308711,0.023222648,0.024670875,0.026978921,0.029589592,0.03197007,0.03378216,0.03509116,0.036577262,0.03954988,0.045401976,0.054701213,0.06690682,0.08081934,0.095031224,0.10814593,0.11888909,0.12620029,0.12932958,0.12794296,0.12224386,0.113129705,0.102406435,0.09298651,0.08855215,0.09172902,0.10187347,0.11571155,0.12963662,0.14081752,0.14729182,0.14784795,0.14194709,0.12970696,0.11196417,0.0905344,0.06911606,0.055610288,0.060135473,0.07981758,0.10449167,0.12826902,0.14821982,0.162701,0.1708038,0.17217864,0.16696349,0.15573542,0.13946457,0.11947327,0.09742409,0.07539931,0.05620167,0.043758452,0.04122101,0.045781426,0.051467028,0.054573204,0.05355799,0.04805451,0.038542848,0.02688391,0.02005421,0.029455964,0.048404604,0.06983414,0.091234416,0.111192,0.12865834,0.1428155,0.15305333,0.15896927,0.16037112,0.1572787,0.14992666,0.13877505,0.12454188,0.10828815,0.09161589,0.07704751,0.06830321,0.06886925,0.07853993,0.09371796,0.11087685,0.12772492,0.14287621,0.15549101,0.16509424,0.17150047,0.17478955,0.17530523,0.17366143,0.17074095
1,0.094320774,0.08793063,0.07921101,0.06885112,0.057799716,0.047391847,0.039518278,0.036305014,0.038401704,0.044040456,0.050957087,0.0577527,0.06383432,0.069107376,0.073747575,0.07801806,0.082104616,0.08598713,0.08938232,0.091770835,0.092488796,0.09084965,0.086274125,0.07843438,0.06747111,0.054500714,0.04311359,0.04163411,0.055484436,0.078991845,0.10642178,0.13469544,0.16181439,0.18621726,0.20662767,0.22205338,0.23182997,0.2356732,0.2337252,0.22658654,0.21532705,0.20146102,0.18685402,0.17350003,0.16310334,0.15652078,0.15337549,0.15220919,0.15111913,0.14844888,0.14324279,0.13547845,0.12618867,0.11748084,0.112198204,0.112762526,0.119542174,0.13047284,0.1423437,0.15210597,0.15742105,0.15678798,0.14960223,0.13631243,0.11884236,0.10157722,0.09257411,0.100297086,0.12428125,0.15706828,0.19211382,0.22512132,0.25320458,0.274375,0.28734452,0.29145333,0.28662992,0.27334496,0.2525465,0.22557291,0.19404712,0.15975809,0.12453849,0.09014912,0.058189355,0.030116538,0.008893676,0.015273577,0.028018609,0.03635743,0.040354915,0.04074305,0.038509045,0.034781173,0.030737689,0.027463762,0.02567479,0.025417447,0.026144229,0.027152611,0.027888631,0.027969563,0.0271101,0.025098218,0.021900846,0.018058935,0.0157808,0.019064326,0.028317453,0.040997293,0.055303533,0.06997944,0.083923526,0.096115045,0.10565656,0.111857705,0.11433632,0.1131312,0.10882876,0.10269831,0.09676775,0.09358305,0.09525996,0.10216188,0.11263998,0.124093644,0.1340074,0.140372,0.14176224,0.13733013,0.12680162,0.110507965,0.08952382,0.066232234,0.04671258,0.04490451,0.06421653,0.091062084,0.11788093,0.14147203,0.16004685,0.1724992,0.17822962,0.17709371,0.16937219,0.15573555,0.13719846,0.115070164,0.09092143,0.066633195,0.044763416,0.029944362,0.028480476,0.036029715,0.043490738,0.04714489,0.045852903,0.039416526,0.028137665,0.012749201,0.007266251,0.028189844,0.050842263,0.073718436,0.09568684,0.11572159,0.1329294,0.14658232,0.15614337,0.1612838,0.16189335,0.1580857,0.15020476,0.13883981,0.12486553,0.109533764,0.09464891,0.082773216,0.07697815,0.079225905,0.08855834,0.10207053,0.11699925,0.1314233,0.14412042,0.15434593,0.16170025,0.16606691,0.16759022,0.16667369,0.16398613,0.16045897
2,0.103232354,0.09320448,0.08111485,0.06774689,0.05422274,0.042291842,0.034732707,0.034254625,0.039879806,0.048012607,0.056103997,0.06297462,0.06822953,0.07193884,0.07447904,0.076401465,0.0782692,0.080466054,0.083040096,0.08565973,0.087701716,0.0884178,0.08711364,0.083314754,0.076944284,0.068592146,0.060023353,0.05488615,0.05790387,0.07053388,0.08985132,0.11232103,0.13533558,0.15699989,0.17586446,0.19082731,0.20112659,0.20636797,0.20655996,0.20214279,0.1940008,0.18344188,0.17211185,0.16178557,0.15398107,0.1494575,0.1478749,0.14791766,0.14782266,0.14595237,0.14116985,0.13301969,0.1218169,0.10873168,0.095893346,0.08631528,0.082936,0.0864886,0.09462317,0.1037556,0.110876,0.11403116,0.112289414,0.10574685,0.095757514,0.08549637,0.080442525,0.086253956,0.10350469,0.127862,0.15461627,0.18028362,0.20239586,0.21920672,0.22955409,0.23280457,0.22882186,0.2179302,0.20086217,0.17868778,0.15272766,0.124455035,0.095393874,0.06702273,0.040704247,0.017775623,0.0057843397,0.018360721,0.028645737,0.03474022,0.03697875,0.0360845,0.033085342,0.029335024,0.02649751,0.026081419,0.028372774,0.032281034,0.036442533,0.039860636,0.041902814,0.042170096,0.040406447,0.036454648,0.030244874,0.021804117,0.011277734,0.0012265305,0.014837957,0.02940737,0.04413375,0.058257863,0.07100414,0.08165241,0.08962288,0.09457075,0.0964892,0.09581856,0.09354533,0.091222644,0.09073819,0.09364947,0.10034927,0.10982877,0.12022836,0.1295262,0.1359332,0.1380444,0.1348889,0.12595077,0.111185454,0.09105469,0.066679426,0.040784575,0.025318433,0.042230938,0.07141673,0.10092632,0.12761563,0.14977935,0.1662451,0.17624761,0.1794162,0.17577273,0.16571744,0.14999758,0.1296603,0.105995566,0.08048407,0.054800924,0.031170646,0.015793666,0.021877017,0.03444247,0.04367829,0.047909785,0.046802618,0.040589586,0.030112894,0.018090332,0.017192971,0.033652566,0.054916896,0.07704258,0.09842183,0.11790613,0.1345761,0.14771554,0.15681882,0.16160117,0.16200577,0.15820804,0.1506214,0.13991159,0.12703158,0.11329056,0.10045008,0.09073226,0.086376145,0.088481314,0.09615535,0.10722409,0.11949266,0.13130318,0.14154263,0.14952207,0.15488206,0.15754136,0.15767696,0.1557236,0.15238127,0.14861245
3,0.11188238,0.09883222,0.08387111,0.06783827,0.051966116,0.03837431,0.030936014,0.032992445,0.041420948,0.051323015,0.06022388,0.06713561,0.07177087,0.07427492,0.07512927,0.07507828,0.07500189,0.07569336,0.07758261,0.08055436,0.08399217,0.08700484,0.0886838,0.088300735,0.0854503,0.08018795,0.07322895,0.066264905,0.062220275,0.064429104,0.074094474,0.08938127,0.1074547,0.1259126,0.14295587,0.15726312,0.16791317,0.17436822,0.17648657,0.1745424,0.16923715,0.16168395,0.15333173,0.14577292,0.14038427,0.13786133,0.1379039,0.13931791,0.14047095,0.13978343,0.13604581,0.12855975,0.11718125,0.10233649,0.08507623,0.06728514,0.05225281,0.045050807,0.048549317,0.05845434,0.06905355,0.07712414,0.08124192,0.081113786,0.07745411,0.072182864,0.06866697,0.0709584,0.08104238,0.0973038,0.11654511,0.13586637,0.15305544,0.16649576,0.17507102,0.17811733,0.17539552,0.16706268,0.15363233,0.13592023,0.11497757,0.09201651,0.06833941,0.045304485,0.024518592,0.01061293,0.016398251,0.026928935,0.034457315,0.038257226,0.03851739,0.03585138,0.03130643,0.026579702,0.024216838,0.0263265,0.03217139,0.039472412,0.046487685,0.052155484,0.05582104,0.057085007,0.05573991,0.051746942,0.04523618,0.036538288,0.026324462,0.016373603,0.013307778,0.021875478,0.033999532,0.046007793,0.056648895,0.06524262,0.07143307,0.07520454,0.07695307,0.077551164,0.07831823,0.08074953,0.08594289,0.094039895,0.104167566,0.11484988,0.12445947,0.13148998,0.13468473,0.13309905,0.1261357,0.11356497,0.095530055,0.07253909,0.045459297,0.015805302,0.017910272,0.049712792,0.08074373,0.10920945,0.13374339,0.15321103,0.1667511,0.17381887,0.17421329,0.16808483,0.15592267,0.138523,0.11694065,0.092428535,0.06637312,0.04025363,0.015921509,0.01009163,0.027750585,0.042179517,0.051783778,0.056214284,0.055574816,0.050469745,0.042315036,0.034348454,0.03308913,0.042967945,0.060033634,0.07973578,0.0995623,0.11798638,0.13394067,0.14665572,0.15561344,0.1605343,0.16137335,0.15831843,0.1517906,0.14245081,0.13121757,0.11929726,0.108203806,0.099677384,0.095322706,0.095928445,0.10098893,0.109020434,0.118311845,0.12741938,0.1352987,0.1412746,0.14498515,0.14634348,0.14552237,0.14295696,0.13935564,0.13569848
4,0.118965976,0.10371306,0.08665069,0.06862983,0.05090896,0.035809092,0.028192692,0.032098506,0.04242255,0.053483836,0.0629465,0.0699377,0.07421367,0.07593568,0.0756138,0.07408152,0.07242364,0.07177345,0.07294702,0.07608166,0.0805765,0.085378826,0.089352,0.091525055,0.09122044,0.088128135,0.08238504,0.07471032,0.06664451,0.060799625,0.06036716,0.06692937,0.07901477,0.09380598,0.1088621,0.12243755,0.1333506,0.1408769,0.14471047,0.14495973,0.14215203,0.13722186,0.13144764,0.12627901,0.12300048,0.1222858,0.12389089,0.12673877,0.12933044,0.13018358,0.128111,0.1223403,0.11253913,0.09879482,0.081570424,0.061647072,0.04006424,0.018149057,0.005792304,0.02387646,0.04035109,0.05309484,0.06147625,0.065319784,0.064979315,0.061518654,0.05700588,0.0546825,0.057888974,0.06746279,0.0813245,0.096667774,0.111197725,0.12323553,0.13160208,0.13554047,0.13467708,0.12899472,0.118802175,0.1046937,0.08749742,0.06821582,0.047967922,0.027976895,0.010181962,0.010615363,0.023595786,0.033925593,0.0405786,0.04339374,0.042568583,0.03865269,0.032674994,0.026551763,0.023712082,0.02717874,0.035383034,0.0451059,0.054314576,0.06184671,0.06699041,0.069325835,0.06867179,0.065066986,0.05876447,0.050241087,0.040250566,0.030031499,0.02200054,0.020305503,0.025648592,0.03360461,0.04124303,0.04744552,0.051957466,0.05510967,0.057748623,0.06109155,0.0663355,0.07411065,0.0841861,0.09563466,0.10719249,0.11753645,0.1254369,0.1298403,0.12992269,0.12513018,0.115209594,0.10023107,0.080611214,0.05718975,0.031788517,0.01560748,0.03555836,0.06375575,0.09120841,0.11588684,0.13648742,0.15202539,0.16180624,0.16544095,0.16285792,0.15430148,0.1403141,0.12170302,0.099492796,0.0748669,0.049102373,0.023506243,0.0015013352,0.022450434,0.04060787,0.05454927,0.06380999,0.0682501,0.06810376,0.06407843,0.05757412,0.05111703,0.048635256,0.053608593,0.0656776,0.08182901,0.09932015,0.11627631,0.1314245,0.1438852,0.15307571,0.15866841,0.16057105,0.15891549,0.15405016,0.14653614,0.13714741,0.12687236,0.11690052,0.10854893,0.103051454,0.10118622,0.10293064,0.10746679,0.11355724,0.119962916,0.12567565,0.12998499,0.13247313,0.13299763,0.1316849,0.12893876,0.12545672,0.12223013
5,0.1235288,0.10694806,0.088660695,0.06949866,0.050690565,0.034581717,0.026576292,0.031363852,0.042662796,0.054354895,0.064174905,0.07129326,0.075466126,0.07683134,0.075870246,0.0734108,0.07060578,0.068787694,0.069092214,0.071947314,0.07685071,0.08266182,0.08807886,0.091955066,0.093428165,0.09196135,0.0873655,0.07983848,0.07005959,0.059413522,0.050418146,0.046806514,0.051097374,0.061573844,0.07465471,0.08763874,0.098873936,0.107396364,0.11273754,0.1148583,0.11413374,0.11134384,0.107627444,0.10433588,0.10271907,0.103482164,0.10646405,0.11070729,0.114851475,0.11754524,0.117700875,0.1146045,0.107948594,0.0978347,0.08477575,0.06973465,0.054288197,0.041115552,0.03449704,0.037032764,0.044867475,0.052990034,0.05870437,0.060815442,0.058974706,0.053527143,0.045701273,0.038295068,0.036366876,0.043562654,0.05727047,0.07327604,0.08881898,0.10215926,0.11211694,0.11790586,0.119083606,0.11553356,0.10744821,0.09530308,0.079818234,0.06190899,0.042632163,0.023161748,0.0056337668,0.01360106,0.027587289,0.038397912,0.04540354,0.048393276,0.047483098,0.04315525,0.036400978,0.029166851,0.025242288,0.028613225,0.037827507,0.04900154,0.059715126,0.068626836,0.0749338,0.07818003,0.07819353,0.075059146,0.06909817,0.060847774,0.05104516,0.040635925,0.030854909,0.02342286,0.020330105,0.021713436,0.025206521,0.028983707,0.032730106,0.037105765,0.043100126,0.0513694,0.0618739,0.073977925,0.08672748,0.09906039,0.10992503,0.11835255,0.12351121,0.1247531,0.121655494,0.11405869,0.10210729,0.08632032,0.06778493,0.048873693,0.035925433,0.03994792,0.058078583,0.0802563,0.10192741,0.121003844,0.13621433,0.1467037,0.15193547,0.15166728,0.14594065,0.13506708,0.11960494,0.10032607,0.07817275,0.054207478,0.029560601,0.005472384,0.017448671,0.03764783,0.054577917,0.067618825,0.07640638,0.08085857,0.081218675,0.078123204,0.07272151,0.066857405,0.06314648,0.0643085,0.07146521,0.083416946,0.097964875,0.113133594,0.12745413,0.13988483,0.14971188,0.15648758,0.15999627,0.16023397,0.15739502,0.1518621,0.14419858,0.13514148,0.12558842,0.116560854,0.109108396,0.104117095,0.10204556,0.102736734,0.1054742,0.1092551,0.11308371,0.11615322,0.11791958,0.11812222,0.11679365,0.11427633,0.11124534,0.10870912
6,0.124937944,0.10789055,0.08926738,0.06986165,0.050848056,0.03448799,0.026146868,0.030818906,0.042207137,0.054033563,0.06400358,0.07127039,0.07555776,0.076951735,0.07586293,0.073037945,0.06956688,0.06680362,0.06606096,0.06806386,0.07255124,0.078454584,0.08442173,0.089210965,0.09184942,0.09166689,0.088293,0.08165155,0.07196526,0.059793316,0.046184592,0.033272777,0.026012285,0.030128289,0.041707978,0.054760788,0.06661974,0.07610828,0.08268569,0.08623674,0.087032646,0.08573236,0.08336724,0.08123892,0.08063676,0.08237411,0.08641167,0.09190883,0.097635716,0.10238871,0.10522819,0.10557488,0.103240706,0.098437354,0.091775395,0.0842447,0.07712974,0.07175576,0.06898435,0.06868537,0.069717094,0.0704818,0.069511786,0.065762505,0.05870125,0.04837284,0.03570457,0.024170808,0.024239082,0.03879863,0.05823924,0.07811176,0.09643727,0.111894235,0.123487175,0.13050076,0.13250929,0.12939021,0.121327005,0.108797535,0.09254829,0.07356122,0.053037114,0.032521144,0.015391013,0.015698588,0.028801557,0.040636454,0.048842985,0.052845728,0.052628778,0.048627786,0.041829497,0.034151573,0.029232929,0.031409547,0.04025603,0.051826008,0.06325968,0.0729547,0.079981044,0.083831966,0.084333405,0.081599176,0.07599202,0.068077214,0.058564726,0.048239157,0.03787825,0.028165368,0.01962813,0.012774835,0.009133386,0.011625421,0.018838337,0.028650736,0.040354572,0.053415567,0.06716887,0.080824025,0.09352693,0.104428776,0.11275112,0.11784417,0.1192373,0.11668257,0.110195585,0.10010551,0.08714593,0.072668485,0.059156157,0.05097125,0.05281018,0.06409891,0.0800482,0.09680623,0.11211472,0.12460182,0.13338588,0.1379175,0.13791646,0.13334167,0.12437042,0.111377686,0.09491247,0.07567176,0.054478332,0.03230268,0.011006149,0.014456548,0.034105,0.05215373,0.067427635,0.079368584,0.08765748,0.09220323,0.09316771,0.09100859,0.086545974,0.0810542,0.07632202,0.07445809,0.077133834,0.08462829,0.09579729,0.10893215,0.12244686,0.13508876,0.14592811,0.15430796,0.15980531,0.162207,0.16149497,0.1578363,0.15157612,0.14323181,0.1334873,0.12318209,0.11328049,0.10479006,0.09859016,0.09517669,0.09445068,0.0957365,0.09804501,0.10039056,0.10200262,0.10242095,0.10153233,0.09959544,0.09726653,0.095595494
7,0.12284764,0.10614643,0.08804123,0.069271944,0.050950427,0.03520381,0.026881505,0.030673264,0.04132644,0.05278918,0.062670626,0.07005724,0.07461351,0.076351404,0.075580284,0.0729115,0.06927243,0.06587331,0.06401443,0.06464236,0.06786519,0.072904274,0.07852394,0.083483875,0.08676426,0.08762555,0.08560607,0.08050507,0.07236284,0.06143773,0.048178114,0.033188086,0.017188879,0.0012251565,0.014765082,0.029103143,0.041457076,0.051300038,0.05830425,0.062384438,0.06374425,0.0629244,0.060843304,0.05877953,0.05816389,0.060065754,0.06464478,0.07114474,0.07840611,0.08534542,0.09117302,0.095445715,0.09805632,0.09919394,0.0992717,0.09880959,0.09827256,0.097896345,0.097566955,0.09681385,0.09491865,0.09108368,0.08459699,0.07496471,0.06202448,0.04613288,0.028987437,0.019396553,0.032519087,0.055214938,0.07934917,0.10250791,0.123210415,0.14027905,0.15277067,0.15999764,0.16156043,0.15737137,0.14766324,0.1329804,0.11415422,0.09226837,0.06863535,0.04487523,0.023764547,0.015976239,0.027875312,0.04138636,0.051414732,0.056972425,0.05795691,0.054814395,0.04858204,0.04116766,0.03585666,0.036598403,0.04400032,0.05486543,0.06611993,0.075877875,0.08305143,0.08706778,0.087742455,0.08520969,0.07986278,0.07228602,0.06317192,0.053223018,0.04304352,0.033039883,0.023382962,0.014215877,0.007639333,0.0123144025,0.023504352,0.036664397,0.050868746,0.06542931,0.07957399,0.09246715,0.10327875,0.111259006,0.11580764,0.11653414,0.11330982,0.10631747,0.09611539,0.08375391,0.07101714,0.06080444,0.05693407,0.06152885,0.072561085,0.08633957,0.100061186,0.11198733,0.12106293,0.12666874,0.12849568,0.12647544,0.120733514,0.11155156,0.09933531,0.08459005,0.06791228,0.050030768,0.032073252,0.017505381,0.019070862,0.03375499,0.049939815,0.06501443,0.07810521,0.08870639,0.09648606,0.10126217,0.103020124,0.10194982,0.0984997,0.09345013,0.08799359,0.08374882,0.08251515,0.08560244,0.09312644,0.10403719,0.11677837,0.1298428,0.14198323,0.15223618,0.15989727,0.16449717,0.16578591,0.16372296,0.15846993,0.1503844,0.14001478,0.1280969,0.11555019,0.10346174,0.09301971,0.08532205,0.08101733,0.07995088,0.08118136,0.08342008,0.085509904,0.08668021,0.086623326,0.085512385,0.084015585,0.08327547
8,0.11717177,0.101558216,0.08475969,0.067450255,0.05067025,0.03637479,0.028607287,0.031180784,0.040412582,0.05101062,0.060520403,0.06793216,0.07282933,0.07513194,0.07502738,0.07296005,0.06963726,0.06601667,0.06321009,0.062215954,0.06351115,0.06680209,0.07119544,0.075598955,0.079024576,0.080716275,0.08017844,0.077170655,0.07169717,0.06400148,0.0545781,0.044233505,0.034283906,0.026992105,0.025289971,0.029320622,0.03580574,0.04205127,0.046709932,0.0491874,0.04934028,0.04739398,0.043966435,0.04015847,0.03759932,0.0380298,0.042181958,0.04928849,0.057990808,0.06716443,0.07609386,0.08440047,0.091942504,0.09871824,0.104767725,0.11007828,0.114510186,0.11776043,0.1193729,0.11878961,0.11542788,0.10876764,0.09843911,0.08431404,0.06664028,0.04644221,0.027828954,0.027657524,0.04951124,0.076943964,0.104735106,0.1307875,0.15362391,0.1720441,0.185096,0.19210462,0.19270596,0.18687041,0.17490934,0.157463,0.13547026,0.110124685,0.08283039,0.055211052,0.029540258,0.014287892,0.025780238,0.04169748,0.053886563,0.061221376,0.06363913,0.061670147,0.05644984,0.049897294,0.04492409,0.044756014,0.050391253,0.05970569,0.0698891,0.07891478,0.085557625,0.08917817,0.08957988,0.08691666,0.0816126,0.07427546,0.065598615,0.056257535,0.046823606,0.037752308,0.02957489,0.023548212,0.022468193,0.028249493,0.03901893,0.052409336,0.06690479,0.0813474,0.09467791,0.10589931,0.11411956,0.11861653,0.118904546,0.11479634,0.10646481,0.09452588,0.08020224,0.065708816,0.05495555,0.053082597,0.061474703,0.07582509,0.09156126,0.10591019,0.11730151,0.12485395,0.1281477,0.1271196,0.12199814,0.11324772,0.10151329,0.08756754,0.072273396,0.056596566,0.041775297,0.029972125,0.025362827,0.030320453,0.04059775,0.0524204,0.06430735,0.07563099,0.0859863,0.09500003,0.102291696,0.107496254,0.11031554,0.11058411,0.10834458,0.10393405,0.0980853,0.09202924,0.08750936,0.0864712,0.090249375,0.09878457,0.110756755,0.12437477,0.13796504,0.15016869,0.15995313,0.16658287,0.1695938,0.1687757,0.16415869,0.15600106,0.1447773,0.13116893,0.11606251,0.10056071,0.08600226,0.073936105,0.0658625,0.06252476,0.06321016,0.066105045,0.06936999,0.071777485,0.07280869,0.072597854,0.07189868,0.07202995
9,0.1080606,0.09418392,0.079391114,0.06427757,0.049793784,0.037665635,0.030998254,0.032465994,0.039863825,0.049141817,0.057961114,0.065231316,0.07044585,0.07342235,0.07421623,0.073094875,0.07053119,0.06719435,0.06390841,0.061532333,0.060729593,0.06170641,0.06412066,0.06725495,0.07029794,0.07255078,0.07352189,0.07295454,0.0708282,0.067352444,0.06295674,0.058266487,0.054036304,0.05099176,0.0495661,0.04966737,0.050697938,0.051824156,0.052259456,0.051415596,0.04894544,0.044742126,0.038940962,0.031974282,0.024811657,0.019698363,0.020342778,0.027245767,0.037381,0.048802964,0.060693517,0.07266826,0.084484674,0.095912464,0.10666242,0.11634935,0.12448424,0.13049293,0.13375618,0.13366462,0.12968227,0.12141436,0.10868089,0.09161419,0.070866846,0.048397742,0.03175539,0.03958577,0.06587539,0.09659205,0.12720622,0.15554847,0.18004888,0.19944823,0.21277016,0.21934734,0.21885239,0.21131769,0.19713773,0.17705128,0.15210398,0.123593844,0.09300769,0.061974876,0.032414533,0.010689332,0.02402286,0.04275695,0.05701605,0.066010535,0.06983919,0.069169246,0.065255076,0.060020085,0.056019004,0.055738814,0.060043167,0.06757886,0.07610054,0.08370485,0.08914224,0.091749445,0.09133717,0.08809146,0.08247941,0.075148135,0.066816255,0.058171872,0.049815547,0.04232203,0.036509495,0.033817943,0.03596189,0.043342587,0.05470096,0.068374455,0.082878605,0.096884,0.10916053,0.118590884,0.12422461,0.12534526,0.121536426,0.11274355,0.09934357,0.08227446,0.063414976,0.04686964,0.041240893,0.051787466,0.070660666,0.0906504,0.10842402,0.122265786,0.13120265,0.13475598,0.13285922,0.12581374,0.114247456,0.09907048,0.08143905,0.06276964,0.044947296,0.031183155,0.026996,0.033262055,0.04331763,0.053219426,0.061946645,0.06958798,0.07662702,0.08357142,0.09069713,0.097918265,0.10480412,0.110704534,0.11491351,0.11682106,0.11603849,0.112505004,0.10659446,0.099240206,0.092063166,0.08734479,0.08743397,0.09346691,0.10460821,0.11878528,0.13380006,0.14783457,0.15951662,0.16786739,0.17224954,0.17233191,0.1680644,0.15965566,0.14755094,0.13241039,0.11509361,0.096663006,0.07843246,0.062099777,0.049906716,0.04414473,0.044980954,0.04956401,0.05473787,0.05869574,0.06081495,0.061325643,0.061188765,0.06200909
